itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2|item_replenishment_rate_nov|categories_replenishment_rate_nov|item_replenishment_rate_dec|categories_replenishment_rate_dec
19869|322|4|1|536|0|144|[1438, 2300]|[34, 2364]|1.0|0.08342225471588813|0.5|0.09106026501639625
1864|110|4|1|276|3|171|[3259, 3767, 2624, 3820, 846]|[3617, 2346]|0.0|0.06422352559001829|0.0|0.069314833849121
14862|322|4|1|536|0|144|[1947, 996]|[34, 2364]|1.0|0.08342225471588813|1.0|0.09106026501639625
8811|110|4|1|491|3|117|[914, 189, 1467, 3905, 3903, 3767, 3259, 1320, 1675, 846]|[1072, 3905, 2346, 3903]||0.07299803187387444|0.0|0.08442289910883156
3496|322|4|1|536|0|144|[3380, 603, 1628]|[34, 2364, 621]|0.0|0.073665282872882|0.16666666666666666|0.08102515838685281
30360|110|4|1|491|3|117|[914, 547, 468, 189, 975, 1467, 3905, 1462, 3903, 3767, 3599, 3701, 581, 846]|[3905, 3617, 2346, 1072, 3903]||0.06967174297296028|0.0|0.07931347421157911
20544|322|6|1|536|0|46|[2957]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
15923|82|4|0|491|0|66|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
30186|322|6|1|536|0|46|[2957]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
17169|82|4|2|491|0|66|[1911, 3019]|[1062]|0.5|0.08938819781502584|0.5|0.09424569769862136
10384|656|10|2|503|0|29|[2790]|[422]|0.0|0.03230228521707159|0.0|0.03655971236999033
2572|322|4|1|536|0|144|[3810]|[34]||0.07353376764861842||0.08079304508088073
7171|580|4|0|517|0|70|[3901, 3900, 3902, 3903, 3910, 622, 3483, 2617]|[3910, 519, 252, 3900, 3901, 3902, 3903]|0.13333333333333333|0.06049751266720749|0.11764705882352941|0.06965129740348561
19247|322|6|1|536|0|46|||0.0||0.0|
29483|771|10|0|502|0|45|[3262, 1083]|[275, 965]|0.125|0.08955942740200978|0.125|0.09928532314011966
1008|322|6|1|536|0|46|[3810]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
30443|771|10|2|508|0|101|[3639, 3566]|[3860, 2364]|0.0|0.0732287370100031|0.0|0.0807214821940634
19080|322|6|0|536|0|46|[3810]|[34]|0.06060606060606061|0.07353376764861842|0.06666666666666667|0.08079304508088073
23371|771|10|1|502|0|45|[3900, 3903, 3910, 2833, 2032, 2334]|[965, 3910, 275, 3900, 3903]|0.0|0.06620083071284641|0.0|0.07522454953962211
29542|322|6|1|536|0|46|[3810]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
1022|382|4|1|282|3|81|[281, 236, 356]|[2346, 2006]|0.0|0.11649874515123448|0.0|0.12716531659151492
14264|1111|4|0|100|0|66|[3767, 1971, 371]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
3268|1111|4|0|100|0|175|[3767, 371]|[2346]|0.3076923076923077|0.072080463810733|0.3392857142857143|0.07975389307567264
23995|382|10|0|157|3|156|[3228, 3042]|[370, 686]|0.3|0.1250481190114353|0.2727272727272727|0.13857203322860326
5643|382|4|1|282|3|81|[281, 236, 356]|[2346, 2006]||0.11649874515123448|0.0|0.12716531659151492
6634|1501|4|0|491|0|66|[1807]|[1072]||0.11046666598527113|0.5|0.12465251580925525
2593|31|4|1|486|0|66|[1980]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
14000|1129|10|1|536|0|156|||0.0||0.0|
19780|382|4|0|282|3|81|[281, 236, 356]|[2346, 2006]|0.14285714285714285|0.11649874515123448|0.1111111111111111|0.12716531659151492
27713|575|10|1|203|0|101|||0.0||0.0|
25468|31|4|1|486|0|66|[1980]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
17174|382|4|0|282|3|81|[281, 236, 356]|[2346, 2006]|0.1|0.11649874515123448|0.09090909090909091|0.12716531659151492
7076|1023|10|0|502|0|45|[3478, 2833, 1085, 1578, 2032, 3779]|[2928, 275, 2364, 965]|0.07692307692307693|0.08738753230454673|0.09302325581395349|0.09659731663970204
8165|1325|10|0|243|0|45|[3107, 3469]|[1480, 366]|0.0|0.06631135817598646|0.0|0.06842075406506712
23182|724|10|1|503|3|17|[146, 1138]|[275, 965]|0.2|0.08955942740200978|0.2|0.09928532314011966
15887|1129|10|1|536|0|156|[538]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
6774|1111|4|0|491|0|66|[1353, 3775, 3995]|[3995, 2012, 2364]|0.5|0.10921740697740014|0.37037037037037035|0.12279314656169898
6779|604|6|1|496|0|-1|||0.0||0.0|
12461|1023|10|0|502|0|17|[3478, 2833, 1085, 1578, 2370]|[2928, 275, 2364, 965]|0.14285714285714285|0.08738753230454673|0.18181818181818182|0.09659731663970204
21841|1111|4|0|487|0|144|[3745, 1402, 1849]|[3288, 875]|0.0|0.09237617254270661|0.0|0.1103203871533445
14502|1265|10|0|514|0|190|[450, 3778]|[252, 519]|0.08333333333333333|0.09123424198429686|0.08333333333333333|0.1018741994152077
6404|1229|10|1|150|0|61|[3199, 1080, 3981, 4186]|[3981, 1677, 366, 4186]|0.0|0.052704142290149775|0.0|0.056660998410414505
29441|388|6|1|491|0|117|[2136, 2115]|[1072, 1062]|0.2|0.0999274319001485|0.4|0.1094491067539383
4658|433|4|2|455|0|-1|[1170]|[366]|0.0|0.06000395744140166|0.0|0.06393866932291101
8203|806|4|1|450|3|76|[2483, 344, 2414]|[1825, 1677, 366]||0.04983338311519738||0.05349173910878711
22207|827|4|1|486|3|144|[547]|[1072]|0.0|0.11046666598527113|0.14285714285714285|0.12465251580925525
4507|539|4|0|335|3|109|[3198, 1330, 49, 3573]|[3624, 370, 2364]|0.2727272727272727|0.10075756535190254|0.2727272727272727|0.10850315703969111
26801|539|4|0|335|3|109|[3198, 1330, 332, 49, 3573]|[3624, 370, 2364, 2231]|0.2727272727272727|0.09653988625680758|0.30434782608695654|0.10405751425472938
22289|598|4|1|491|0|66|[1920, 1807, 3907]|[1072, 1682, 3907]|1.0|0.10237700118647212|1.0|0.11223323169648682
21421|539|4|0|335|3|109|[3198, 1330, 49, 3573]|[3624, 370, 2364]|0.23333333333333334|0.10075756535190254|0.22580645161290322|0.10850315703969111
23298|408|4|0|166|3|140|[669, 4024]|[4024, 2012]|0.047619047619047616|0.11936838580078232|0.061855670103092786|0.12164078876584022
13926|322|6|1|536|0|46|||0.0||0.0|
16636|322|6|1|536|0|46|[1984]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
13801|389|4|1|452|0|12|[3254, 2091, 3903, 2023]|[298, 678, 366, 3903]||0.04965731818532107|0.0|0.05703110624211704
27790|1023|10|0|503|0|17|[3478, 2833, 1085, 1578, 3915, 2032, 3914]|[965, 3914, 3915, 2928, 275, 2364]|0.14606741573033707|0.09997059406765847|0.1568627450980392|0.11021980628857099
23278|1023|10|0|502|0|-1|[3478, 2833, 1085, 1578, 3312]|[2928, 275, 2364, 965]|0.0|0.08738753230454673|0.0|0.09659731663970204
11441|1129|10|1|536|0|156|||0.0||0.0|
3361|1023|6|3|513|0|137|[3478, 2833, 1085, 1578, 2032, 3916]|[965, 3916, 2928, 275, 2364]|0.0|0.0796205423475194|0.0|0.0874196566110422
26901|705|10|1|507|0|9|||0.3333333333333333||0.3333333333333333|
21460|127|10|3|345|0|95|[2443]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
13531|40|10|2|503|0|45|[1920, 3948]|[1682, 3948]|0.0|0.06933516544122043|0.0|0.07506546411238126
1311|408|4|0|166|3|140|[669, 4024]|[4024, 2012]|0.13580246913580246|0.11936838580078232|0.13427561837455831|0.12164078876584022
14279|411|6|1|491|3|117|[81]|[686]|0.4|0.12680874619759067|0.4|0.1448214291159081
30063|367|6|1|486|0|117|[188]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
25228|389|4|1|456|0|37|[1672]|[1677]|0.0|0.058441169781939035|0.0|0.06242614839078651
456|844|4|1|491|0|66|||0.0||0.0|
1858|721|4|0|531|0|-1|[3867, 278, 246]|[2231, 1666, 1543]|0.0|0.06998477764361223|0.0|0.07593012997279275
18541|325|6|0|90|3|127|[2389, 394, 3625, 2872]|[2346]|0.044444444444444446|0.072080463810733|0.041666666666666664|0.07975389307567264
24216|1045|10|0|525|0|156|[554, 1466]|[3504]|0.0|0.05134701712137109|0.0|0.05615695856590471
11043|1125|10|2|505|0|24|[955, 1517, 2197]|[3288, 875, 2920]|0.0|0.09980232274833285|0.0|0.11427020176241144
21159|438|10|1|527|3|43|[1792, 3981, 2375]|[336, 3981, 366]|0.0|0.05767236915215931|0.0|0.0633758259620122
18295|1125|10|2|505|0|24|[2197, 955, 1517]|[2920, 875, 3288]|0.0|0.09980232274833285|0.0|0.11427020176241144
4650|313|10|1|515|0|188|[450, 3778, 1868, 3799]|[252, 519]|0.0|0.09123424198429686|0.0625|0.1018741994152077
30645|203|4|1|491|3|144|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
31447|681|4|1|484|0|66|[2470]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
23258|432|4|1|495|0|33|[2136]|[1072]|0.3333333333333333|0.11046666598527113|0.2|0.12465251580925525
5170|1010|10|0|522|0|17|[2790, 1228, 517, 3580]|[2364, 422]|0.14285714285714285|0.06280651350011472|0.14814814814814814|0.06894359866095104
31163|1066|6|1|503|3|122||||||
7172|1010|10|0|522|0|17|[2790, 1203]|[2364, 422]|0.0|0.06280651350011472|0.0|0.06894359866095104
18332|1066|6|1|503|3|122|[2995]|[3189]|0.0|0.09144368793907605|0.0|0.10487751374720032
3266|1338|4|1|119|0|16|[1980]|[1072]||0.11046666598527113||0.12465251580925525
26151|1338|4|1|119|0|16|[1980, 2557]|[1072, 3624]|0.0|0.09807056421627047|0.0|0.10825593231755923
4109|1066|6|1|503|3|122|||0.0||0.0|
2495|1111|4|0|487|0|106|[333, 3543]|[2793, 2364]|0.04|0.08794081303315221|0.06896551724137931|0.09583124443561011
5377|906|10|2|508|0|8|[3639]|[3860]|0.0|0.053146732236848335|0.0|0.06011547943621504
18580|681|4|1|484|0|66|[274, 2470]|[2920, 1072]|0.0|0.11256064457242825|0.0|0.12341117339490029
1923|771|10|1|503|0|-1|[870, 146, 1138]|[275, 965]|0.0|0.08955942740200978|0.2|0.09928532314011966
21867|251|4|1|510|0|-1|[3262, 3659]|[275, 965]|1.0|0.08955942740200978|1.0|0.09928532314011966
2127|1142|4|1|432|0|159|[2097, 1348]|[3330, 959]|0.0|0.10753394496654463|0.0|0.11902015755684997
20970|238|4|0|536|3|144|[352, 3251]|[34, 2364]|0.0|0.08342225471588813|0.0|0.09106026501639625
3896|799|10|1|519|0|122|[178, 3625, 2979]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
12444|238|4|0|536|3|144|[352, 3251]|[34, 2364]|0.0|0.08342225471588813|0.0|0.09106026501639625
8694|1338|4|1|119|0|16|[1980, 2557]|[1072, 3624]|0.2857142857142857|0.09807056421627047|0.25|0.10825593231755923
231|1066|6|1|197|3|85||||||
19753|539|10|3|515|3|188|[450, 3721, 3916]|[252, 3916, 519]|0.13333333333333333|0.07700702216266796|0.13333333333333333|0.08481913844227273
30100|342|10|1|62|3|141|[1055, 3927]|[2012, 3927]|0.0|0.11793159315510685|0.0|0.12092923162104055
11446|389|4|1|462|0|-1|[3005, 2640]|[3616, 366]|0.0|0.10218271639300855|0.0|0.10957630574894503
16838|1066|6|1|179|2|101|[585, 3964]|[3056, 3964]||0.05417654856391006||0.08067561761942071
2145|77|10|1|492|0|121|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
15549|1066|6|1|197|3|122|||0.0||0.0|
7247|1262|4|1|474|0|51|[287]|[1735]|0.0|0.05540468839658549|0.0|0.059677490425982894
31319|1066|6|1|197|3|122|[1775, 3964]|[3056, 3964]|0.0|0.05417654856391006|0.25|0.08067561761942071
10575|599|4|1|487|0|89|[914]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
4132|513|6|1|491|0|117|||0.0||0.0|
13593|102|10|1|502|0|39|[3262]|[965]|0.0|0.090147710245358|0.3333333333333333|0.09991397728797301
6696|181|10|2|503|0|101|[3502]|[3860]|0.0|0.053146732236848335|0.0|0.06011547943621504
20982|362|4|1|455|0|166|[1373, 2843]|[1825, 366]|0.0|0.04552948978182655|0.0|0.049024534467787415
32251|366|6|0|497|0|13|[2035, 2748, 862, 1124, 803, 609]|[2793, 2346, 2364, 1543]|0.09090909090909091|0.07394087683657796|0.07246376811594203|0.08026177831891197
3959|181|10|2|503|0|123|[1091, 3879]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
1422|1144|4|1|100|0|66|[2469]|[1072]|0.3333333333333333|0.11046666598527113|1.0|0.12465251580925525
9256|1142|4|0|432|0|159|[2097, 1348]|[3330, 959]|0.2379182156133829|0.10753394496654463|0.250814332247557|0.11902015755684997
23952|600|6|1|486|3|117|||0.0||0.0|
26528|681|4|1|484|0|66|||0.3333333333333333||0.25|
5849|1142|4|0|432|0|-1|[3548, 1243, 2578]|[3330, 959]|0.0|0.10753394496654463|0.0|0.11902015755684997
25590|238|10|0|515|3|132|[1956]|[2364]|0.16666666666666666|0.09331074178315785|0.16666666666666666|0.10132748495191175
31815|1142|4|0|432|0|-1|[3548, 1243, 2578]|[3330, 959]|0.0|0.10753394496654463|0.09090909090909091|0.11902015755684997
9126|123|4|1|377|3|105|[614]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
9334|906|4|2|282|3|111|[2468]|[2364]|0.0|0.09331074178315785|0.0|0.10132748495191175
28795|681|4|1|484|0|66|[2470]|[1072]|0.16666666666666666|0.11046666598527113|0.14285714285714285|0.12465251580925525
14821|123|4|0|377|3|105|[614]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
19631|1383|10|0|503|0|17|[691, 178, 2137, 3625, 2870]|[2346, 2364, 1677]|0.13157894736842105|0.0746107917919433|0.11363636363636363|0.0811691754727903
2708|1142|10|1|449|0|84|[3724, 3201]|[3330, 959]|0.0|0.10753394496654463|0.0|0.11902015755684997
10760|158|4|1|452|0|12|||0.0||0.0|
3694|1163|4|0|474|0|-1|[2561, 206]|[1480, 366]|0.0|0.06631135817598646|0.0|0.06842075406506712
27342|672|10|1|536|0|156|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
31301|408|4|0|126|0|44|[3900, 3986, 3910, 1705]|[3986, 3900, 3910, 370]|0.4|0.07326936446887859|0.3333333333333333|0.08430860544487892
29815|408|4|0|126|0|44|[3900, 3986, 3910, 1705, 3924]|[3910, 3986, 370, 3924, 3900]|0.0|0.0806585906238437|0.0|0.09145166156114903
29478|258|4|0|109|0|81|[3138]|[1072]|0.1590909090909091|0.11046666598527113|0.25510204081632654|0.12465251580925525
7145|408|4|0|126|0|44|[3900, 3986, 3910, 1705, 3924, 3444]|[3910, 3986, 370, 3924, 3444, 3900]|0.13333333333333333|0.07598856409725957|0.10526315789473684|0.08701241712316722
29435|147|4|1|491|3|66|||0.0||0.0|
31974|362|4|1|455|0|166|[1373, 2843]|[1825, 366]|0.0|0.04552948978182655|0.0|0.049024534467787415
19115|218|10|1|538|3|1||||||
2007|1144|4|1|100|0|66|[2469]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
14208|635|10|1|258|0|137|[922]|[2917]|0.1111111111111111|0.049972999328592164|0.1111111111111111|0.054521217753153196
10455|314|4|1|514|0|187||||||
854|1201|4|0|386|0|88|[2831, 614, 2921, 3915, 3976, 4008, 3912]|[3624, 2793, 3976, 3915, 1480, 4008, 3912]|0.09166666666666666|0.09802079897619324|0.11510791366906475|0.1061143565544471
22079|1197|10|1|491|3|84|||0.0||0.0|
16887|389|4|1|474|0|-1|[3005, 3981]|[3981, 366]||0.05550643448251738||0.06011818188469502
18758|829|10|0|287|3|84|[3244]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
12042|334|6|0|303|3|45|[1772, 1124, 1920, 1505, 3901, 3910, 4025, 4026]|[3910, 1543, 1682, 4025, 4026, 3901]|0.0|0.04760028643612149|0.0|0.05344015556118357
24970|157|6|3|232|0|122|[3459, 4204]|[3056, 4204]|0.0|0.04456570742500897|0.0|0.04966428074052317
31430|539|10|1|505|0|126|[568, 794]|[3288, 875]|0.125|0.09237617254270661|0.125|0.1103203871533445
16773|718|6|1|497|0|13|||0.0||0.0|
5204|718|6|1|497|0|13|||0.0||0.0|
23994|718|6|1|498|0|13|||||0.0|
6610|1376|4|1|484|0|144|[1608]|[1072]|0.2|0.11046666598527113|0.2|0.12465251580925525
6170|1197|10|1|491|3|84||||||
2954|1197|10|1|491|3|84|||0.0||0.0|
483|82|10|1|505|0|84|[1402, 77]|[3288, 875]|0.0|0.09237617254270661|0.0|0.1103203871533445
1284|194|10|0|503|0|17|[2005, 1000, 3985, 3970]|[3056, 3985, 3970, 1559]|0.046511627906976744|0.08126935363789856|0.11320754716981132|0.09177287067444992
19404|280|4|1|536|0|60|[3720]|[34]||0.07353376764861842||0.08079304508088073
19918|194|6|0|500|0|137|[2833, 879, 1085, 541, 1904]|[2928, 275, 2364, 965]|0.04854368932038835|0.08738753230454673|0.07964601769911504|0.09659731663970204
27760|772|10|3|503|0|17|[2790, 2833, 386]|[275, 965, 422]|0.0|0.07047371334036372|0.0|0.07837678621674322
8438|1036|4|1|468|0|76|||0.0||0.0|
5115|1036|4|1|468|0|76|||0.0||0.0|
15057|1391|10|0|503|3|17|||0.0||0.0|
22733|580|4|1|517|0|-1|[1165, 1098, 536]|[2364, 252, 519]|0.0|0.0919264085839172|0.0|0.10169196126077572
9116|1368|10|0|341|3|39|[3900, 3901, 3902, 3903, 3910, 3911, 1212, 1701]|[3910, 3911, 2346, 3288, 3900, 3901, 3902, 3903]|0.0|0.05729136335156544|0.0|0.06636950410213735
17010|395|10|1|491|0|156|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
8979|615|4|1|486|3|83|[2658, 1980, 3255, 274]|[1072, 2364, 2109, 2920]|0.20833333333333334|0.10684927864634003|0.20833333333333334|0.1150719662554335
3114|765|6|0|497|0|-1|[2136, 1591, 1283]|[1072, 3330, 959]|0.0625|0.10851151863945346|0.05|0.12089761030765174
16075|615|4|0|486|3|83|[2658, 1980, 2836, 3255, 3263, 274]|[3624, 2920, 1072, 2364, 2109, 3263]|0.19607843137254902|0.09511647509372222|0.2222222222222222|0.10248021538583725
11395|1352|4|1|491|0|66||||||
26673|453|4|0|458|0|-1|[2718]|[2364]|0.25|0.09331074178315785|0.25|0.10132748495191175
5733|765|10|2|506|0|137|||||0.0|
29376|389|4|0|474|0|-1|[3574, 2619]|[3616, 366]|0.0|0.10218271639300855|0.0|0.10957630574894503
27308|920|4|1|487|3|175|[1920, 3907, 3923]|[1682, 3907, 3923]|1.0|0.10773916684188944|1.0|0.11801331622121143
27218|399|4|1|498|0|105|[2455, 2460, 3897, 1807]|[1072, 2793, 2346]|0.0|0.0883726713597169|0.0|0.09824713760141213
18994|1156|6|1|27|0|146|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
2000|399|4|0|498|0|105|[2455]|[2793]|0.02564102564102564|0.08257088428314657|0.0625|0.09033500391930849
25711|453|4|0|458|0|-1|[2927, 3783, 3768, 478]|[3616, 2364, 2006]||0.13286308120650306||0.14370605574474934
18542|1156|4|1|496|0|33|||0.25||0.25|
2328|453|4|0|458|0|-1|[2927, 3783, 478]|[3616, 2006]|0.0|0.1526392509181757|0.0|0.16489534114116813
9346|1077|4|3|474|0|-1|[394, 1458]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
26211|453|4|0|458|0|-1|[3768]|[2364]|1.0|0.09331074178315785|1.0|0.10132748495191175
7267|1403|6|1|487|3|48|[396]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
26214|1295|10|1|503|0|132|[163, 3262, 498]|[275, 3860, 965]|0.0|0.07742186234695597|0.0|0.08622870857215147
9158|1295|10|1|503|0|9||||||
873|771|10|0|503|0|77|[3497, 2833, 2863, 3915, 1184, 3914, 4086, 318]|[965, 3914, 3915, 2863, 3056, 275, 4086, 2364]|0.21428571428571427|0.09309268739088838|0.1875|0.1010092176752286
25111|771|10|0|503|0|77|[3900, 3901, 3902, 3903, 515, 3444, 146, 3915, 1138, 3912, 3914]|[965, 3900, 3912, 3914, 3915, 275, 3444, 2364, 3901, 3902, 3903]|0.1111111111111111|0.0797206862611612|0.10526315789473684|0.0897271544799295
17584|1324|4|1|491|3|66|[196, 1569, 1898, 2586]|[2723, 2364, 519]|0.16666666666666666|0.10658962521044318|0.25|0.11812959329775559
12635|1324|4|1|491|3|66|[196, 1569, 1898, 2586]|[2723, 2364, 519]|0.3877551020408163|0.10658962521044318|0.4074074074074074|0.11812959329775559
21444|1127|6|0|489|3|49|[327, 1807]|[1072, 2012]|0.0|0.11471197558952871|0.0|0.1271464150151797
17611|1011|4|2|469|0|-1|||0.0||0.0|
5553|157|10|0|239|0|84|[3587]|[1480]|0.0|0.07261875891057126|0.0|0.07290283880722324
22782|1023|10|2|522|0|29|[1147, 2790, 1085, 1578, 668, 655]|[2928, 2364, 422]|0.0|0.06757785321041297|0.0|0.07479277754951973
29681|888|6|0|224|3|17|[2005, 74, 2320, 1515, 2842, 1423, 1883, 87, 1000, 3924, 2430, 4030]|[621, 3056, 3924, 4030, 1559, 2231, 3451, 1790]|0.014705882352941176|0.061732355409104586|0.014492753623188406|0.06828991220929906
17575|643|4|2|487|3|66|||0.0||0.0|
28378|888|6|0|224|3|17|[2005, 2320, 3013, 2842, 1883, 87, 1000, 3924, 2430, 4030]|[3056, 1840, 3924, 4030, 1559, 2231, 3451, 1790]|0.06223175965665236|0.06677594258425744|0.06504065040650407|0.07338411372963302
31044|1366|6|1|537|0|46|[2834]|[34]|0.02666666666666667|0.07353376764861842|0.022988505747126436|0.08079304508088073
16179|386|10|0|505|0|126|[955, 3017, 3520, 3711, 705]|[3288, 875, 2364]|0.07692307692307693|0.09268769562285702|0.0967741935483871|0.10732275308620025
8372|888|6|0|224|3|17|[2005, 2320, 3760, 3740, 87, 1000, 2430, 4030]|[1543, 3056, 4030, 1559, 3451, 1790]|0.07692307692307693|0.04890109622333574|0.07142857142857142|0.05404176865821795
10590|888|6|0|224|3|17|[2513, 777, 2005, 2320, 2842, 1423, 1482, 2167, 2581, 3740, 87, 1000, 2430, 4030]|[1840, 3056, 4030, 1559, 2231, 3451, 1790]|0.12987012987012986|0.0605702922043365|0.14634146341463414|0.06672128911583351
5707|1017|4|1|513|0|-1|[3005, 3981]|[3981, 366]|0.0|0.05550643448251738|0.0|0.06011818188469502
28906|1017|4|1|504|0|-1|||0.0||0.0|
2329|157|10|0|6|0|84|[2800, 1176, 17]|[252, 2597, 519]|0.25|0.09731688475341248|0.2|0.10424801776718096
9761|1379|4|0|444|3|81|[2973, 3483, 2617, 1046, 3280, 743, 227]|[252, 519]|0.10416666666666667|0.09123424198429686|0.10526315789473684|0.1018741994152077
25557|888|4|0|279|0|44|[218, 1704, 1390, 1513, 1473, 3924, 3915, 3914, 3867, 803, 2432]|[1543, 2762, 3915, 3914, 3924, 2006, 2231]|0.15839243498817968|0.11130188785518126|0.18442622950819673|0.12131026005440494
10990|1291|4|2|457|0|-1|[1114, 2313, 1343]|[3616, 2006]|0.3333333333333333|0.1526392509181757|0.3333333333333333|0.16489534114116813
28872|1295|10|1|511|0|17|||0.5||0.5|
4896|1295|10|1|503|0|17|[4108]|[4108]|0.0|0.2222222222222222|0.0|0.13888888888888887
20586|1376|4|1|491|0|66|||0.0||0.0|
9007|453|4|1|458|0|-1|[2927, 3783, 3800]|[3616, 2006]|0.0|0.1526392509181757|0.0|0.16489534114116813
315|1376|4|1|491|0|66|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
21315|962|6|1|503|0|122|[3928, 3901, 3900, 3902, 3903, 3911, 3692]|[3911, 2793, 3928, 3900, 3901, 3902, 3903]|0.0|0.052533008913679784|0.0|0.06180822778882871
20539|1295|10|1|511|0|101|||0.0||0.0|
25419|765|6|2|497|0|145|||0.0||0.0|
7158|703|4|0|325|0|44|[1370, 30, 254, 481, 2286]|[3624, 1682, 857, 2364, 1565]|0.3698630136986301|0.08706658762687|0.3710691823899371|0.0934609754054573
8586|1295|10|1|519|0|101|[178, 2215, 4262]|[2346, 4262]||0.0360402319053665||0.03987694653783632
29175|861|4|1|491|3|66|[4012, 4013]|[4012, 4013]|0.0|0.15635807201943636|0.0|0.16550247258244322
22345|408|4|1|334|0|44|[1711, 2919]|[686]|1.0|0.12680874619759067|1.0|0.1448214291159081
3059|910|10|0|508|3|8|[3639, 178, 394, 1726]|[2346, 3860]|0.0|0.06261359802379067|0.0|0.06993468625594385
32651|408|4|1|334|0|44|[1711, 2919]|[686]|0.2|0.12680874619759067|0.2|0.1448214291159081
10607|1017|4|0|504|0|-1|[1803, 1471, 3981]|[3981, 1677, 366]|0.0|0.056484679582324594|0.0|0.06088750405339218
13828|431|4|1|491|0|66|[1807, 1916]|[1072]|0.4|0.11046666598527113|0.2857142857142857|0.12465251580925525
25701|1017|4|1|504|0|-1|[3109, 3408]|[2917, 1735]|0.0|0.052688843862588826|0.0|0.057099354089568045
28863|615|4|0|487|0|89|[914]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
25949|1451|4|1|444|3|66|[1569, 2252]|[2723, 519]|0.0|0.11322906692408585|0.0|0.1265306474706775
18921|1451|4|0|444|3|66|[1569, 2252]|[2723, 519]|0.17857142857142858|0.11322906692408585|0.20689655172413793|0.1265306474706775
20012|453|4|0|458|0|-1|[2927, 3783, 3768, 478]|[3616, 2364, 2006]|0.5|0.13286308120650306|0.5|0.14370605574474934
13|1295|10|2|519|0|17||||||
13658|1016|10|1|536|3|156|[3578]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
10582|1368|4|0|472|0|-1|[399, 3890]|[3616, 366]|0.0|0.10218271639300855|0.0|0.10957630574894503
13319|641|4|1|269|1|171|[3259, 3349, 2902, 2384]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
27738|1368|4|0|472|0|-1|[399, 3890]|[3616, 366]|0.0|0.10218271639300855|0.0|0.10957630574894503
19606|1496|4|0|329|0|163|[2256, 1518, 3042]|[370]|0.03571428571428571|0.12328749182527994|0.125|0.13232263734129843
25129|1126|4|0|363|0|89|[3022, 1763, 2813, 3915, 3912, 3913, 3914]|[1763, 3912, 2793, 3913, 3915, 3914, 2364]|0.050359712230215826|0.10887498497135055|0.06060606060606061|0.11953288069489533
30948|290|4|1|467|0|-1|[709]|[3752]||0.040345813299782644|0.0|0.03959180285229298
16829|1368|4|0|472|0|-1|[399, 3890]|[3616, 366]|0.0|0.10218271639300855|0.0|0.10957630574894503
31964|322|6|1|536|0|46||||||
25847|290|4|1|467|0|-1|[464, 709]|[3752]|0.0|0.040345813299782644|0.0|0.03959180285229298
32649|498|4|1|491|3|66|[1807]|[1072]|0.6|0.11046666598527113|0.5|0.12465251580925525
30380|322|6|1|536|0|46|||0.0||0.0|
32382|1451|4|1|444|3|66|[1569, 3903, 1898]|[2723, 3903, 519]|0.0|0.09082239328956242|0.0|0.10259446994755522
17872|431|4|1|491|0|66|||0.0||0.0|
957|322|6|1|536|0|46|[1504]|[34]||0.07353376764861842||0.08079304508088073
4928|897|4|1|517|0|-1|[1098, 2866, 2794, 2366, 1048, 3265, 198, 3856]|[252, 519]|0.0|0.09123424198429686|0.0|0.1018741994152077
28484|280|4|0|491|0|53|[1366]|[370]|0.09090909090909091|0.12328749182527994|0.10256410256410256|0.13232263734129843
