itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2
32587|157|4|0|465|0|65|[3199, 3636, 731]|[432, 1677, 366]
15762|157|4|0|465|0|65|[1803, 3636, 731]|[432, 1677, 366]
23489|157|4|0|465|0|65|[1803, 3636, 731]|[432, 1677, 366]
1233|269|6|1|491|0|-1||
1822|791|10|0|501|3|123|[3900, 3901, 3902, 3903, 3910, 3911, 277]|[322, 3910, 3911, 3900, 3901, 3902, 3903]
16847|157|4|0|465|0|65|[1803, 3636, 731]|[432, 1677, 366]
1659|504|10|1|445|0|59||
28416|174|4|0|453|0|108|[3254, 330, 679, 2992]|[3624, 1825, 1666, 366]
2436|157|4|1|465|0|-1|[3199, 3636, 731]|[432, 1677, 366]
15828|180|10|1|421|3|84||
31284|604|6|1|495|0|146||
31962|107|4|0|484|0|89|[975]|[1072]
15816|180|10|1|421|3|84||
23497|358|4|1|497|3|-1|[1591, 2035, 862, 2693]|[2346, 3330, 959]
28637|1441|4|0|513|3|108|[3024, 3956]|[1682, 3956]
1658|604|6|2|495|0|146|[2136]|[1072]
19149|1342|4|1|474|0|-1|[1563, 2553]|[2723, 519]
22639|1383|6|1|537|0|122||
10532|180|10|1|421|3|84||
16314|604|6|2|495|0|146||
23821|604|6|1|495|0|146||
4337|239|4|1|462|0|-1||
27457|604|6|2|495|0|146||
23928|789|4|3|426|3|144|[2464, 3760]|[1072, 1543]
15577|194|10|0|522|0|17|[2463, 2790, 2743, 3457]|[2364, 422, 2231]
18778|194|10|0|522|0|85|[3426, 2790, 68, 178, 199, 3215, 3625, 2872, 1085]|[2928, 2346, 2364, 422]
10075|1023|10|1|503|0|90|[3424, 1492, 2995, 1085, 1578, 3211]|[2928, 2364, 3189]
19772|1368|4|0|466|0|-1|[2122]|[686]
16335|8|4|1|203|0|161|[2313, 1343]|[3616]
6664|1023|10|0|503|0|90|[3424, 1492, 2995, 1085, 1578]|[2928, 2364, 3189]
32373|1023|10|1|503|0|9|[3424, 1492, 2995, 1085, 1578]|[2928, 2364, 3189]
15533|827|4|0|491|3|48|[3900, 3901, 3905, 3902, 3903, 3444, 2473, 914]|[3905, 1072, 3444, 3900, 3901, 3902, 3903]
23525|1023|10|0|503|0|9|[3424, 1492, 2995, 1085, 1578, 3211]|[2928, 2364, 3189]
22765|772|10|2|505|0|126|[65, 2663]|[3288, 875]
23779|894|4|2|474|0|-1||
28769|953|10|1|507|0|9||
30112|174|4|1|453|0|108|[3254]|[366]
9109|174|4|1|453|0|108|[3254]|[366]
13561|1324|10|0|412|3|3|[3627, 1659, 1746, 1389, 3510, 2572]|[3624, 1559]
4512|1265|4|1|514|0|187|[132, 2732, 2451, 1383, 1844, 2528]|[2364, 252, 519]
24099|388|4|1|487|0|66|[158, 4092]|[1072, 4092]
11237|455|6|1|196|0|17|[1775, 3941, 147]|[3056, 3616, 3941]
5104|1324|10|0|349|3|95|[168, 3732, 659, 3848, 3466, 4138, 2]|[3624, 2231, 4138, 1559]
14822|174|4|1|453|0|108|[3254, 2992]|[1825, 366]
9055|953|10|1|504|0|9||
20456|962|4|0|498|0|105||
14455|147|4|0|487|3|66|[855, 2890, 1760, 2637, 3908, 3909]|[3908, 3909, 2762, 2838, 2012]
1234|147|4|0|487|3|66|[855, 2890, 3697, 1760, 3908, 3909]|[3908, 3909, 2762, 2838, 2012]
8932|764|10|0|189|0|132|[2731, 1390, 1459, 1095, 1906]|[3056, 2762, 298, 678]
3020|632|4|1|536|3|144|[2056, 4183]|[34, 4183]
20733|1111|4|0|487|3|144|[189]|[1072]
21311|632|4|1|536|3|144|[3730, 4183]|[34, 4183]
2004|1158|10|1|492|0|121|[2002]|[1072]
29699|632|4|0|536|3|144|[3730, 4183]|[34, 4183]
22518|361|10|0|502|0|178|[3639, 1696, 1085, 3874]|[1480, 3860, 2928]
8067|777|6|1|508|0|8||
14967|777|6|2|508|0|8|[3639]|[3860]
26103|269|6|1|491|0|-1|[1807]|[1072]
28085|143|6|1|27|0|146||
28569|143|6|1|282|0|146||
30898|143|6|1|394|0|146|[3364]|[2793]
11139|539|4|1|514|0|187|[2732, 1383, 1844, 884, 1449]|[252, 519]
20040|539|4|0|514|0|187|[2732, 1383, 1844, 884, 1449]|[252, 519]
2330|1445|3|0|-1|-1|-1|[2209, 450, 2732, 3283, 1703, 1347]|[2209, 519, 3283, 2231, 252]
3019|1445|9|0|-1|-1|190|[2209, 450, 3283, 2265]|[2209, 3283, 252, 519]
4276|1383|10|1|503|0|101|[3502]|[3860]
12212|105|10|1|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
15531|105|10|3|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
8253|105|10|0|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
27199|105|10|3|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
23072|105|10|3|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
16390|897|4|1|517|0|132|[622, 536, 3282]|[252, 519]
6018|105|10|3|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
26065|1174|6|1|503|3|17|[1772, 3948]|[1682, 3948]
4009|105|10|3|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
25548|632|4|1|536|3|144|[1222, 4183]|[34, 4183]
31948|25|10|1|421|0|84|[3224, 2690, 2700]|[2723, 519]
29968|105|10|0|517|3|101|[3916, 1398, 1077, 3613]|[3613, 3916, 3860, 519]
25394|25|10|1|421|0|25|[3224, 2690, 2700]|[2723, 519]
1799|617|4|1|96|3|144|[2913, 136]|[1072, 2364]
4323|1338|4|0|486|3|48|[1980, 3670, 2029, 314, 2167]|[1072, 3624, 2231]
6503|1376|4|1|491|0|144||
3520|539|6|3|191|0|17|[585, 2731, 280, 14, 3960]|[3056, 298, 3960, 678]
29585|143|6|1|330|0|146|[2136]|[1072]
29310|587|6|1|503|0|122|[74]|[3056]
26161|509|6|1|503|0|17|[3424, 4012, 4108]|[4012, 3189, 4108]
22464|1371|10|2|515|0|84|[1176, 732, 17, 1361]|[252, 519]
5280|1267|4|2|491|0|66||
28296|1371|10|1|515|0|188|[450, 1876, 3778, 1868, 3799]|[252, 519]
28983|1222|6|0|502|0|185|[3900, 3901, 3902, 3903, 3910, 3639, 2667]|[3910, 3860, 2364, 3900, 3901, 3902, 3903]
16186|1371|10|2|515|0|188|[450, 1876, 3778, 1868, 3799]|[252, 519]
18461|1371|4|1|514|0|187|[450, 1449, 1844]|[252, 519]
11477|1222|6|0|502|0|185|[3900, 3901, 3902, 3903, 3910, 3639, 2667]|[3910, 3860, 2364, 3900, 3901, 3902, 3903]
25776|156|4|0|491|3|66|[468, 2203, 1467, 2473, 2470, 2469, 3905]|[1072, 3905]
8752|702|10|1|503|0|101||
32459|322|6|1|536|0|46||
8686|897|4|1|469|0|66||
14099|718|4|3|468|0|-1|[3918, 3992]|[3992, 3918]
30912|322|6|1|536|0|46|[3810]|[34]
9757|1469|6|0|-1|-1|-1|[3310, 807, 3626, 1993, 2875]|[2346, 3626, 3189, 2231]
4965|718|4|3|468|0|-1||
26986|962|10|1|536|3|19||
28241|908|10|1|536|3|91|[1941, 3901, 3910, 3185, 3911, 614]|[2793, 3901, 3910, 3911]
7324|1469|6|0|-1|-1|-1|[3310, 807, 2875]|[2346, 3189]
11550|908|10|1|536|3|91|[1941, 3901, 3910, 3185, 3911, 614]|[2793, 3901, 3910, 3911]
19122|1267|4|1|491|0|144||
5893|559|6|2|536|0|46||
16502|1371|4|2|514|0|187|[2732, 1449, 1844, 2653]|[252, 519]
26391|702|10|1|519|0|17||
24230|322|6|1|536|0|46|[1221]|[34]
16130|286|6|0|9|-1|45|[3432, 3900]|[252, 3900]
2032|322|6|2|536|0|46|[1221]|[34]
14259|718|4|3|468|0|-1||
12534|718|4|3|468|0|-1||
8078|1469|6|0|-1|-1|-1|[2197, 3310, 2159, 504, 1164]|[2917, 1735, 2920, 621, 3189]
30487|554|6|1|506|0|137|[3755, 1889, 2727]|[275, 965]
14070|718|4|1|468|0|-1|[3918, 3992]|[3992, 3918]
2752|962|10|1|536|3|19||
18917|962|10|1|536|3|19||
13998|621|10|1|491|0|156||
31053|1011|4|1|474|0|-1|[399, 1652]|[3616, 366]
13207|73|4|0|491|3|66|[1569, 1898, 2586, 3915, 3914]|[3915, 2723, 3914, 519]
7128|234|10|1|513|3|124|[3262]|[965]
30525|274|4|2|469|0|-1|[1494]|[432]
29531|194|10|0|502|3|45|[3497, 541, 3262, 2833, 1578, 3779, 2209]|[2209, 965, 3056, 2928, 275, 2364]
10476|279|4|1|491|0|66|[2890, 4051, 3908, 1807, 4070]|[3908, 4070, 1072, 4051, 2838]
5648|246|4|1|469|0|133|[3642]|[432]
3982|1040|4|2|527|0|161|[3107, 206]|[1480, 366]
20191|1039|10|1|536|3|91|[300]|[34]
26694|1039|10|1|536|3|91||
17223|333|10|0|503|0|101|[3900, 3901, 3902, 3903, 3910, 3502, 2995]|[3910, 3860, 3189, 3900, 3901, 3902, 3903]
9047|322|6|1|536|0|46|[3810]|[34]
777|333|10|0|503|0|101|[3900, 3901, 3902, 3903, 3910, 3502, 2995]|[3910, 3860, 3189, 3900, 3901, 3902, 3903]
17776|322|6|1|536|0|46|[3810]|[34]
20754|721|4|1|531|0|-1|[3867, 278, 246]|[2231, 1666, 1543]
14359|323|4|0|330|3|163|[2826, 2256, 1518, 3042]|[1840, 370]
7032|73|4|0|491|3|66|[1569, 1760, 1763, 1898, 2586, 3915, 4019, 3914]|[1763, 2723, 519, 2762, 3915, 3914, 4019]
11519|77|4|1|491|0|66|[2642]|[1062]
31023|322|4|1|536|0|144|[1221]|[34]
30914|1416|4|1|465|0|133|[2878]|[432]
1084|274|4|1|468|0|76||
21105|1129|10|1|536|0|156|[538]|[34]
10442|362|4|1|196|3|166||
3721|274|4|1|468|0|76||
9528|1129|10|1|536|0|156|[538]|[34]
32451|219|4|1|536|3|1||
7953|580|10|1|308|0|45|[3900, 3901, 3902, 3903, 3910, 1772, 3024, 1505, 4225, 4157]|[4225, 3910, 1682, 4157, 3900, 3901, 3902, 3903]
13761|198|4|0|491|3|11|[855, 2592, 4011, 4070]|[4070, 4011, 2012, 2838]
22332|157|4|1|456|0|-1||
19990|174|4|1|452|0|12|[3254, 1405, 1646]|[1825, 366]
21358|174|4|1|452|0|12|[3254, 1405, 1646]|[1825, 366]
21001|174|4|1|452|0|12||
27361|1129|10|1|536|0|156||
31612|320|10|1|503|0|85|[870, 2995, 3654, 74]|[3056, 3189, 965]
31982|320|10|1|508|0|8|[3639, 870]|[3860, 965]
21084|320|4|2|503|0|-1||
30371|107|10|0|503|3|45|[3024, 4071]|[1682, 4071]
10278|322|6|1|536|0|46|[1221]|[34]
25469|322|6|1|536|0|46||
30802|696|4|1|28|3|141|[789, 3999]|[2838, 3999]
29434|238|10|2|503|3|132|[163]|[3860]
27070|696|4|1|28|3|141|[789, 3999]|[2838, 3999]
29648|428|4|1|491|0|66||
27803|1040|4|1|450|0|76||
22293|1338|4|1|486|3|66|[188]|[1072]
30176|43|4|0|402|0|44|[3221, 2612, 3668, 2547, 3047, 2738, 3514, 2259]|[1559]
28595|43|4|0|402|0|44|[3221, 169, 2612, 3668, 2547, 3047, 2738, 3514, 2259]|[1559]
4003|1025|10|3|503|0|17|[3497, 577, 1085, 4030, 3970, 3916]|[3970, 3916, 3056, 2928, 2364, 4030]
26636|43|4|0|402|0|44|[3221, 2612, 3668, 2547, 3047, 2738, 3514, 2259]|[1559]
7477|238|10|1|511|3|39|[163]|[3860]
12826|696|4|0|28|3|141|[789, 3999]|[2838, 3999]
5430|1037|4|1|467|0|-1||
27765|5|4|1|491|0|66||
32381|1459|10|2|489|0|156||
7410|974|10|1|480|0|39||
5158|600|4|3|491|3|66||
24955|974|10|1|480|0|39||
7481|1274|6|0|489|3|117|[1807]|[1072]
31286|1459|10|2|489|0|156||
29051|685|4|1|538|3|182|[1490, 2205, 3913, 4008, 482]|[3504, 3913, 4008, 2231]
15868|593|6|0|215|3|17|[2005, 1000, 4030, 3970]|[3056, 3970, 4030, 1559]
20697|908|10|1|536|0|60|[2062]|[2793]
2523|685|4|2|538|3|182|[1490, 299, 3913, 4008, 1763, 482]|[1763, 4008, 3913, 3504, 600]
3801|829|10|0|515|0|131|[622, 1176, 732, 2710, 2822, 17]|[252, 519]
5598|1438|10|1|525|0|39|[554]|[3504]
28120|1438|10|1|525|0|39|[363]|[3504]
13802|1438|10|1|525|0|39|[2503]|[3504]
24939|1054|6|0|503|0|122|[1350]|[686]
20809|1438|6|1|525|0|117|[2503]|[3504]
14942|408|10|1|511|3|77|[2593]|[3860]
26700|1438|10|1|525|0|39|[1593, 3613]|[3504, 3613]
17877|10|4|2|469|0|51||
11683|1438|6|1|525|0|117|[835]|[3504]
1968|143|6|1|282|0|146|[2136]|[1072]
7776|1438|6|1|525|0|117|[1689]|[3504]
11813|10|4|1|469|0|51|[407, 924, 1388]|[336, 1677, 366]
6528|10|4|1|469|0|51|[1388]|[336]
31208|366|6|0|497|0|-1|[1591, 155, 891]|[3330, 2364, 959]
17374|564|6|1|496|0|33|[2136, 580]|[1072, 686]
27944|18|4|0|131|0|144|[47, 530, 279]|[3624, 2364, 686]
16096|1459|10|2|490|0|156||
16283|564|6|0|27|0|33|[480, 2136, 2389, 3625, 4067]|[1072, 2346, 4067, 2012]
2096|1459|10|2|490|0|156||
14085|513|4|1|491|0|66||
13051|513|10|1|491|0|101||
19200|872|10|2|536|3|99|[2443, 1650, 3176]|[2793]
17663|158|4|1|452|0|12||
702|219|4|1|536|3|144|[3278]|[34]
16936|211|7|1|491|0|-1||
22230|97|4|1|491|0|66|[1355]|[1062]
13677|219|4|1|536|3|144|[3278]|[34]
18963|1438|10|1|525|0|39|[2249, 3613]|[3504, 3613]
30680|322|6|1|536|0|46||
18829|1371|6|0|395|3|122|[742, 3540, 605, 871, 3976, 4008, 3912]|[3976, 2793, 4008, 3912, 621, 3540, 2364]
28234|748|6|3|508|0|128|[3639, 2961, 1323]|[3860, 2364]
5590|849|4|2|430|0|159||
3279|853|4|0|469|0|161|[2102, 2085, 1078, 206]|[1480, 366]
16652|251|4|1|514|0|-1||
32265|18|4|0|131|0|144|[47, 530]|[2364, 686]
22654|219|10|1|536|0|95|[2582, 1112]|[3624, 1559]
20956|322|6|1|536|0|46||
22575|219|4|1|536|3|144|[3278]|[34]
30843|5|6|1|491|0|117||
1111|322|6|2|536|0|46||
1789|1039|6|2|46|0|117|[300]|[34]
29715|219|4|1|536|0|144|[3278]|[34]
7166|1371|4|0|470|0|-1|[2011, 2404, 3767, 1322]|[2346, 2011, 2364]
7244|1371|4|0|434|0|158|[2011, 2404, 3767, 1322]|[2346, 2011, 2364]
15774|322|4|1|536|0|144|[1221]|[34]
28188|1156|10|1|487|0|152||
7052|1145|6|0|516|3|17|[2197]|[2920]
28368|704|4|0|13|0|144|[545, 1032, 3963]|[3963, 2012]
20907|704|4|0|13|0|144|[545, 1032, 3963]|[3963, 2012]
18310|1040|4|3|527|0|161|[3459, 2561, 206, 2162, 2085]|[3056, 1677, 366, 1480]
2362|11|4|1|114|0|163|[914, 3530, 2808]|[1072, 2793]
6868|322|6|1|536|0|46|[3810]|[34]
19004|1496|6|0|197|3|122|[74, 3964]|[3056, 3964]
4316|632|10|0|243|0|39|[3107, 1529, 3587, 4059]|[1480, 4059, 1677, 366]
12830|950|6|2|491|0|117||
14086|15|4|0|469|0|51|[407, 924, 3286]|[336, 1677, 366]
22192|5|4|1|491|0|66||
15900|627|4|2|452|0|12||
12228|251|4|1|504|0|-1||
12817|406|10|0|503|0|9|[3704, 2995, 461, 3914, 3924]|[3914, 2364, 3189, 3924]
8803|5|4|1|491|0|66||
7240|322|10|1|536|0|19||
21763|322|6|1|536|0|46||
4078|322|6|1|536|0|46||
26152|1383|6|0|537|0|46|[2467, 2360, 3813, 2580, 2062]|[2793, 2364, 519]
23119|575|10|1|510|0|124|[3259, 1064]|[2346]
9776|1383|6|0|537|0|46|[2467, 2360, 3813, 2580, 2062]|[2793, 2364, 519]
3763|718|6|1|497|0|13||
9162|958|10|0|491|3|11|[303, 2951]|[1840, 1072]
19259|139|6|0|491|3|117|[1920, 3907, 3942, 3932]|[1682, 3907, 3932, 3942]
9340|1250|4|1|462|0|10||
26102|627|4|1|455|0|-1|[763]|[754]
31975|950|4|1|486|0|-1||
29081|405|10|0|241|3|84|[3459, 807, 3107, 3587]|[3056, 2346, 366, 1480]
27878|405|10|0|241|3|84|[3107, 3587]|[1480, 366]
27653|322|10|1|536|0|19|[1022]|[34]
28402|601|10|1|503|3|29|[3387, 1091, 1184]|[275, 2364, 965]
10938|601|10|1|503|3|85|[3310, 3387, 2995, 3654, 3970]|[3056, 3970, 2364, 3189]
29404|4|10|1|465|0|133|[2878]|[432]
12298|601|10|1|502|3|178|[3310, 3639, 3387, 3262, 2370]|[965, 275, 3860, 3189, 2364]
4128|502|10|1|505|0|-1||
19989|379|4|1|487|0|16||
7548|926|6|0|508|0|128|[3639]|[3860]
18378|5|4|1|491|0|66||
22024|1051|4|1|474|0|-1||
15349|979|4|2|487|3|66|[2203, 1816, 2209]|[1072, 2209, 2364]
21349|6|4|3|131|3|151|[47, 1260]|[2364, 686]
12292|1379|10|1|491|0|154|[385]|[370]
21887|1379|10|1|491|0|154|[385]|[370]
16328|1496|4|2|109|0|81|[3138]|[1072]
14689|1222|10|2|503|0|85|[3424, 2667]|[2364, 3189]
10218|1156|6|0|498|0|89|[3836]|[2793]
28528|444|10|1|510|0|17|[3259, 88]|[2346]
9695|1249|10|1|531|0|39||
25497|593|10|0|536|3|156|[3775, 4284]|[4284, 2012]
2065|322|4|0|536|0|144||
159|342|10|0|184|3|126|[568, 585, 177, 3915, 3914, 4285]|[3914, 875, 3915, 3056, 3288, 4285]
2891|342|10|1|184|3|126|[568, 585, 1763, 177, 794, 3915, 3914, 4285, 3526, 4096, 4180]|[4096, 1763, 3914, 875, 3915, 3056, 4180, 3288, 4285]
16738|1383|6|1|537|3|17|[921, 1772, 2834, 3993]|[3993, 34, 1682]
880|1163|4|0|502|0|51|[3639, 1803, 3981, 3722]|[336, 3860, 3981, 366]
32337|145|4|1|276|0|167|[3259, 88, 2384]|[2346]
18398|1108|10|0|491|3|156|[2389, 2625]|[2346]
1305|1247|10|1|501|0|39|[18]|[2364]
27985|1039|10|1|97|3|60||
10315|933|10|3|503|0|17|[870, 2833, 1601, 1083, 3090, 411]|[275, 2364, 965]
7380|363|10|0|503|3|17|[870, 1083]|[275, 965]
5412|363|10|0|503|3|85|[3424]|[3189]
25804|933|10|1|502|0|90|[3262, 870, 2833, 1091, 1601, 2334]|[275, 2364, 965]
8696|1248|6|1|536|0|46||
1837|933|10|0|503|0|45|[2005, 578, 870, 1601, 1000, 288, 4248]|[965, 3056, 275, 1559, 4248, 2364]
5948|933|10|0|503|0|180|[3262, 3817, 870, 2833, 1091, 1601, 3339]|[275, 2364, 965, 422]
19621|55|4|1|491|3|66|[3599, 1675]|[2346]
24589|322|4|2|536|0|144||
25164|1227|4|1|465|0|65||
10280|322|6|1|536|0|46||
24492|636|6|1|441|0|117|[3290, 1836]|[3616, 366]
22411|95|6|2|497|3|13||
29321|1315|4|0|486|0|144|[248, 580, 1980, 3228, 2464]|[1072, 686]
15472|1111|4|0|487|0|16|[333, 2751, 2473, 3523, 3530, 2808, 1807]|[1072, 2793, 3624, 2364]
19279|1249|4|2|474|0|-1||
19572|77|10|1|503|0|17|[1775, 3941]|[3056, 3941]
32061|1249|4|1|474|0|-1||
21785|1401|6|0|305|0|17||
1372|1401|6|0|305|0|17|[1772, 4225, 4157]|[4225, 1682, 4157]
18277|933|10|2|502|0|45|[2833, 1601, 3779]|[275, 2364, 965]
27827|933|10|1|503|0|180|[3262, 870, 2833, 146, 1733, 2550, 1138]|[275, 2364, 965]
24508|286|10|0|536|3|156|[3225, 1911, 1199]|[2364, 1062]
7793|8|4|1|462|0|10|[1505, 3827, 1142]|[1825, 1682, 366]
12726|933|10|0|503|0|17|[2833, 1091, 308, 1733, 1184]|[600, 275, 2364, 965]
13838|1295|10|1|511|0|-1|[2214]|[3852]
7869|1418|10|1|503|3|85|[3424, 3613]|[3613, 3189]
16415|132|4|0|432|0|159|[2097, 1348]|[3330, 959]
4879|827|4|0|372|0|89|[715, 3836]|[2793]
1475|248|4|0|487|0|66|[248]|[686]
8354|1388|10|0|504|0|17|[3604, 2796]|[2917, 1735]
24798|827|4|0|372|0|89|[3916, 3836]|[2793, 3916]
28212|1265|4|0|514|0|187|[840, 1098, 2866, 83, 849, 2366, 3086, 3714]|[2364, 252, 519]
4979|1324|10|0|491|0|154|[1569, 1898, 2586, 2252]|[2723, 519]
11274|42|4|1|474|0|-1|[721, 1991, 759]|[3624, 2346]
10463|42|4|1|474|0|-1|[721, 1991, 759]|[3624, 2346]
28319|1279|10|1|129|3|38|[3775, 3961]|[3961, 2012]
20852|1222|10|0|503|0|85|[2146, 2995]|[2364, 3189]
23891|1111|4|1|389|3|127||
8401|1324|4|0|310|1|151|[1505, 2569, 3994]|[1682, 3994]
470|748|10|0|508|0|8|[3639, 2961]|[3860, 2364]
11377|549|4|1|453|3|108||
853|916|4|2|491|0|66||
12105|513|4|1|491|0|66|[1807]|[1072]
30968|219|6|1|525|3|17|[1593, 364, 1490, 3099]|[3504]
8265|916|4|2|491|0|66|[1807]|[1072]
9076|1036|4|0|458|0|-1||
3290|219|10|1|525|3|126|[864]|[3504]
15179|219|6|1|525|3|17|[364, 1490, 1593, 3099, 864]|[3504]
6028|219|6|2|525|3|45|[364, 1490, 1593, 3099]|[3504]
18150|504|6|3|437|3|117|[1847, 2312, 2708, 2128]|[3616, 1666, 2364, 366]
16764|127|10|0|508|0|8|[3639]|[3860]
12208|674|10|2|507|0|122|[2091, 1421, 2632]|[298, 678]
28157|510|6|3|207|0|116||
18082|1127|4|0|109|3|16|[3138]|[1072]
30694|1438|10|1|525|0|39|[3099]|[3504]
906|1265|4|0|514|0|187|[1870, 2732, 2451, 1383, 1844, 2528]|[2364, 252, 519]
21333|1295|10|1|511|0|101||
2845|618|4|0|404|0|44|[1259, 2332, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259]|[3624, 1559]
27037|618|4|0|404|0|44|[1259, 2332, 169, 1879, 1443, 2612, 3668, 2547, 3047, 2738, 3514, 2259]|[3624, 2231, 1559]
23151|342|6|1|200|3|122|[2995, 3654, 3934]|[3056, 3189, 3934]
22621|342|6|1|200|3|122|[2995, 3654, 3934]|[3056, 3189, 3934]
342|1111|4|0|487|0|144|[2751, 785, 2203, 2716, 3044]|[1072, 2793, 2364, 2231]
1719|1004|4|0|491|3|154|[2973, 421]|[252, 519]
31636|1232|4|2|503|0|5|[578, 1843, 1138]|[275, 2723, 965]
25577|1111|4|0|487|0|144|[1188, 2751, 785, 71, 1675]|[2346, 2364]
7411|618|6|3|170|0|122|[1350]|[686]
24250|1383|4|1|537|0|1||
27490|430|4|1|36|0|66||
26844|1040|4|0|457|0|-1|[2675, 1343]|[3616, 2006]
14778|322|10|1|536|0|19||
17501|322|6|1|536|0|46||
6454|803|10|1|515|0|132||
16410|171|10|2|503|0|6|[578, 1085, 522]|[2928, 275, 965]
2222|1206|4|1|487|3|66|[1569, 1898, 2586, 136, 1462, 914]|[1072, 2723, 519]
9777|1295|10|1|503|0|101||
23542|340|10|1|503|0|45|[3497, 4045]|[3056, 4045]
1414|1335|10|0|421|3|3|[3224, 2690, 2700]|[2723, 519]
2785|1335|10|1|421|3|3|[3224, 819]|[2723, 519]
29872|1023|10|0|502|0|45|[3262, 2935, 1085, 1578, 3779]|[2928, 275, 2364, 965]
31988|512|4|1|474|0|-1|[2682, 2911]|[2723, 519]
25744|1098|6|1|515|3|188||
17856|1025|6|2|513|0|137|[74, 1207, 1085, 3969]|[3056, 3969, 2364, 2928]
6048|322|6|1|536|0|46||
8501|1025|10|3|503|0|17|[74, 1207, 1091, 1085, 1083, 3934]|[965, 3056, 2928, 275, 2364, 3934]
22020|813|4|1|472|0|-1||
28744|571|4|0|491|0|74|[2341, 664, 656, 3834, 902, 1759, 1004, 855, 789, 2890, 2650, 3908, 3909, 1807, 274]|[3908, 3909, 2920, 1840, 1072, 2364, 2838, 2012]
32706|449|6|0|207|3|45|[3459, 3969]|[3056, 3969]
11991|449|6|0|207|3|45|[3459, 3969]|[3056, 3969]
17984|449|6|0|207|3|45|[3459, 3969]|[3056, 3969]
19550|968|4|0|55|0|111|[327, 4241]|[4241, 2012]
692|968|4|0|55|0|111|[327, 4241]|[4241, 2012]
1449|968|10|0|24|0|87|[545, 3915, 2373, 4089]|[4089, 3915, 2012]
30332|1216|10|1|536|0|91||
16387|206|10|1|503|0|101||
3624|206|10|1|503|0|101||
24997|322|6|1|536|0|46|[981]|[34]
16317|322|6|1|536|0|46|[981]|[34]
1990|322|6|0|536|0|46|[981]|[34]
8526|322|6|0|536|0|46|[981]|[34]
7219|372|10|2|536|0|156||
24080|322|6|1|536|0|46||
11430|580|10|2|507|0|9|[3529, 1421, 3676, 1164]|[298, 621, 678]
9365|759|4|1|513|3|132|[879, 175]|[275, 965]
8583|1023|10|0|506|0|9|[3081, 3755, 1085, 1578, 1889]|[2928, 275, 2364, 965]
2600|1023|10|0|503|0|45|[3639, 2685]|[3860, 2364]
5998|322|6|1|536|0|46|[3810]|[34]
12944|580|10|0|503|0|85|[3424, 1164]|[621, 3189]
7161|1023|10|0|503|0|9|[3424, 2685, 1085, 1578]|[2928, 2364, 3189]
8885|322|6|2|536|0|46||
1182|206|10|0|503|0|101|[163]|[3860]
21398|322|10|0|536|0|91|[1589]|[34]
30731|1036|4|2|464|0|-1||
3514|227|4|1|489|0|66||
31888|1207|4|0|491|0|66|[1807]|[1072]
29890|618|6|0|170|0|122|[1350]|[686]
2051|1407|4|1|465|0|-1|[3558, 2801, 3563]|[3330, 959]
26946|618|6|0|170|0|45|[1350]|[686]
21619|82|6|1|491|0|117|[755, 3168]|[3330, 959]
29763|618|6|0|170|0|45|[1350]|[686]
8384|83|6|1|475|3|117|[1800, 1390, 1902]|[2762, 1062, 1666]
1622|1376|4|1|484|0|66|[1807]|[1072]
16933|1325|4|1|466|0|-1|[2122]|[686]
7360|772|10|0|502|0|90|[2997, 2833, 2334]|[275, 2364, 965]
11099|322|6|2|536|0|46||
24319|251|4|2|520|0|-1||
27942|322|6|1|536|0|46|[3810]|[34]
24756|1058|6|0|497|3|13|[2035, 3688, 3625, 862]|[600, 2346]
25335|251|4|2|520|0|-1||
7912|704|10|0|504|0|17|[2382, 3088]|[2917, 1735]
25831|1058|6|0|497|3|13||
20850|6|6|3|224|3|17|[2005, 3740, 1000, 2437, 4030]|[3056, 2364, 4030, 1559]
11582|155|4|1|506|0|137||
25534|6|6|0|224|3|17|[2005, 776, 1935, 3817, 278, 3457, 2594, 1793, 1883, 1000, 2437, 4030]|[1559, 422, 3624, 3056, 2231, 2364, 4030]
14215|386|10|0|522|0|45|[268, 2770, 3252, 1858, 3297, 1851, 1578, 1085]|[2928, 2364]
29290|993|4|3|329|0|21|[2256, 3042, 3916]|[370, 3916]
27044|532|6|1|503|0|45|[1763]|[1763]
31339|993|4|3|329|0|21|[2256, 3042, 3916]|[370, 3916]
16517|322|6|1|536|0|46|[3810]|[34]
20820|813|4|1|474|0|-1|[3005, 1610]|[3616, 366]
1778|504|4|0|469|0|-1|[3636, 3981]|[1677, 3981]
21515|322|6|1|536|0|46|[3810]|[34]
1222|600|4|1|487|3|66||
